index,duration,content,startOfParagraph,startTime,ID
3686,4888,les humains étaient ce que nous appelons maintenant des schizophrènes.,False,75317,2510
3687,1548,Et il base son allégation,False,81753,2510
3688,3305,sur le fait que les premiers humains décrits dans ces livres,False,83301,2510
3689,1928,"se comportent toujours,",False,86606,2510
3690,3046,"dans des traditions et des lieux différents,",False,88538,2510
3691,3536,"comme s'ils entendaient des voix et leur obéissaient,",False,91584,2510
3692,3134,"car ils les percevaient comme venant des dieux,",False,95120,2510
3693,1142,ou des muses.,False,98254,2510
3694,2769,Ce que nous appelons aujourd'hui des hallucinations.,False,100063,2510
3695,2666,"Et ce n'est que plus tard, le temps passant,",False,103888,2510
3696,3655,"qu'il commencèrent à reconnaitre qu'ils étaient les créateurs,",False,106554,2510
3697,2515,les émetteurs de ces voix intérieures.,False,110213,2510
3698,2745,"Et ainsi, ils trouvèrent l'introspection .",False,113316,2510
3699,2477,La capacité à réfléchir à leurs propres pensées.,False,116061,2510
3700,3427,"Donc la théorie de Jaynes est que la conscience,",True,119785,2510
3701,3170,"au moins de la manière dont nous la percevons aujourd'hui,",False,123212,2510
3702,3570,"où nous sentons que nous sommes les pilotes de notre existence,",False,126396,2510
3703,2731,est un développement culturel récent.,False,129966,2510
3704,1816,"Cette théorie est plutôt étonnante,",False,133456,2510
3705,1457,mais c'est évidemment biaisé,False,135272,2510
3706,3986,car elle est basée sur quelques exemples très spécifiques seulement.,False,136729,2510
3707,1803,Donc il s'agit d'évaluer si,False,141085,2510
3708,4755,"l'introspection, arrivée dans l'histoire humaine il y a 3 000 ans,",False,142888,2510
3709,2984,peut être examinée de manière  quantitative et objective.,False,147647,2510
3710,3593,"Et le problème de savoir où aller avec tout cela, est plutôt simple.",True,151543,2510
3711,3484,Ce n'est pas comme si Platon se réveillait un jour et écrivait .,False,155136,2510
3712,1683," Bonjour, je m'appelle Platon,",False,158620,2510
3713,2913,et depuis ce matin j'ai une pleine conscience introspective. ,False,160303,2510
3715,3327,Ceci nous révèle en fait l'essence du problème.,True,165533,2510
3716,4055,Nous devons trouver l'émergence d'un concept qui ne s'est jamais déclaré.,False,169467,2510
3717,4340,Le mot introspection n'apparaît pas une seule fois,False,174434,2510
3718,1913,dans les livres que l'on veut analyser.,False,178774,2510
3719,4087,Donc la façon de résoudre ceci est de construire l'espace des mots.,True,181728,2510
3720,3307,C'est un énorme espace contenant tous les mots,False,186571,2510
3721,2836,de manière que la distance entre deux d'entre eux,False,189878,2510
3722,2877,indique leur degré de relation.,False,192714,2510
3723,1191,"Par exemple,",False,196460,2510
3724,2911,"les mots  chien  et  chat  seront très proches,",False,197651,2510
3725,3825,mais les mots  pamplemousse  et  logarithme  seront très éloignés.,False,200562,2510
3726,3896,et ceci doit être vrai quels que soient les deux mots de l'espace.,False,204809,2510
3727,3351,Nous pouvons construire l'espace des mots de différentes manières.,True,209626,2510
3728,1673,"Simplement demander aux experts,",False,212991,2510
3729,1890,comme on le fait avec un dictionnaire.,False,214664,2510
3730,1458,Ou une autre possibilité,False,216896,2510
3731,3739,"est de suivre la simple idée que lorsque deux mots sont liés,",False,218354,2510
3732,2353,"ils ont tendance à être dans les mêmes phrases,",False,222093,2510
3733,1483,"dans les mêmes paragraphes,",False,224460,2510
3734,1784,"dans les mêmes documents,",False,225943,2510
3735,3182,plus souvent que s'ils l'étaient par hasard.,False,227731,2510
3736,2080,"Et cette simple hypothèse,",False,232231,2510
3737,1320,"cette méthode simple,",False,234311,2510
3738,1647,avec quelques trucs de calcul,False,235635,2510
3739,1403,qui sont dus au fait,False,237282,2510
3740,3088,"que c'est un espace multidimensionnel très complexe,",False,238685,2510
3741,1659,s'est révélée très efficace.,False,241773,2510
3742,2842,"Pour vous donner un aperçu de son efficacité,",True,244155,2510
3743,3896,voici le résultat que nous avons obtenu lors d'une analyse de mots familiers.,False,246997,2510
3744,1215,Vous pouvez d'abord voir,False,251607,2510
3745,3302,que les mots s'organisent automatiquement en voisinages sémantiques.,False,252822,2510
3746,2015,"On a donc les fruits, les parties du corps,",False,256124,2510
3747,2645,"les pièces d'ordinateur, les termes scientifiques.",False,258139,2510
3748,4222,L'algorithme identifie que nous organisons les concepts hiérarchiquement.,True,261119,2510
3749,1055,"Par exemple,",False,265852,2510
3750,3737,vous voyez que les termes scientifiques se coupent en deux sous-catégories .,False,266907,2510
3751,2100,les termes astronomiques et physiques.,False,270648,2510
3752,2266,Et il y a ensuite des choses très fines.,False,273338,2510
3753,1945,"Par exemple, le mot astronomie,",False,275608,2510
3754,1829,"qui semble être bizarrement placé,",False,277553,2510
3755,2066,"est en fait exactement là où il doit être,",False,279382,2510
3756,1615,entre ce qu'il est .,False,281448,2510
3757,1294,"une science exacte,",False,283063,2510
3758,1556,et ce qu'il décrit .,False,284361,2510
3759,1496,les termes astronomiques.,False,285917,2510
3760,1901,Et nous pouvons continuer sans cesse.,True,288182,2510
3761,2100,"En fait, si vous observez pendant un moment,",False,290097,2510
3762,1806,"et suivez des trajectoires aléatoires,",False,292197,2510
3763,3226,vous verriez que cela donne l'impression de faire de la poésie.,False,294003,2510
3764,1912,"C'est parce que, dans un sens,",False,298018,2510
3765,2934,parcourir cet espace est comme parcourir notre pensée.,False,299930,2510
3766,1647,Et le dernier point,True,304027,2510
3767,4064,"est que cet algorithme identifie aussi ce que sont nos intuitions,",False,305674,2510
3768,3910,de quels mots devraient nous conduire dans le voisinage de l'introspection.,False,309738,2510
3769,1233,"Par exemple,",False,313652,2510
3770,4019,"les mots comme  soi-même ,  coupable ,  raison ,  émotion ,",False,314899,2510
3771,1893,"sont très près de  introspection ,",False,318918,2510
3772,915,"mais d'autres mots,",False,320815,2510
3773,2547,"comme  rouge ,  football ,  bougie ,  banane ,",False,321730,2510
3774,1356,sont simplement très loin.,False,324277,2510
3775,2782,"Donc, une fois l'espace construit,",True,326054,2510
3776,2856,"la question de l'histoire de l'introspection,",False,328840,2510
3777,2357,ou de l'histoire de n'importe quel concept,False,331696,2510
3778,4783,"qui pouvait auparavant être abstraite ou quelque peu vague,",False,334053,2510
3779,1634,"devient concrète,",False,338850,2510
3780,2732,devient posable à la science quantitative.,False,340484,2510
3781,2802,"Ce qu'il nous reste à faire est de prendre les livres,",True,344216,2510
3782,1385,"de les numériser,",False,347018,2510
3783,2829,et nous prenons ce flux de mots comme une trajectoire,False,348407,2510
3784,1999,"que nous projetons dans l'espace,",False,351240,2510
3785,3768,puis nous regardons si cette trajectoire passe un temps significatif,False,353239,2510
3786,2996,tout autour du concept d'introspection.,False,357007,2510
3787,1236,"Et avec ceci,",True,360760,2510
3788,2116,on peut tracer l'histoire de l'introspection,False,361996,2510
3789,1941,"dans la tradition de la grecque antique,",False,364116,2510
3790,2876,pour laquelle les meilleures traces écrites sont disponibles.,False,366057,2510
3791,2275,"Nous avons donc pris tous les livres,",False,369631,2510
3792,2314,"nous les avons ordonnés chronologiquement,",False,371910,2510
3793,1756,"et pour chacun, on a pris les mots",False,374224,2510
3794,1995,"et les avons projetés dans l'espace,",False,375980,2510
3795,3056,"nous avons demandé pour chacun sa distance à  introspection ,",False,377975,2510
3796,1230,et avons fait la moyenne.,False,381035,2510
3797,3228,"Puis nous avons regardé si, avec le temps,",False,382590,2510
3798,3266,ces livres se rapprochaient,False,385818,2510
3799,1794,du concept d'introspection.,False,389088,2510
3800,3785,Et c'est exactement ce qui est arrivé dans la tradition de la grecque antique.,True,390882,2510
3801,3157,"Vous pouvez voir que pour les plus vieux livres d'Homère,",False,395698,2510
3802,3426,il y a une légère progression des livres vers l'introspection,False,398855,2510
3803,2226,"Mais environ 4 siècles avant notre ère,",False,402285,2510
3804,4738,"cela commence à monter très rapidement, presque d'un facteur 5,",False,404515,2510
3805,2524,pour des livres se rapprochant de plus en plus,False,409253,2510
3806,1676,du concept d'introspection.,False,411777,2510
3807,2444,"Et ce qui est sympathique,",False,414159,2510
3808,1228,est que maintenant,False,416607,2510
3809,4141,"on peut savoir si c'est aussi vrai dans une tradition différente, indépendante.",False,417835,2510
3810,3216,"Donc nous avons lancé cette analyse sur le corpus judéo-chrétien,",True,422962,2510
3811,2705,et nous avons eu à peu près le même schéma.,False,426178,2510
3812,4655,"Là aussi, on voit un léger accroissement dans les livres de l'Ancien Testament,",False,429548,2510
3813,1934,puis ça monte beaucoup plus rapidement,False,434207,2510
3814,1879,dans les livres du Nouveau Testament.,False,436145,2510
3815,2046,Puis nous avons un pic d'introspection,False,438024,2510
3816,2131,"dans  Les Confessions de Saint Augustin ,",False,440070,2510
3817,1857,environ 4 siècles après Jésus Christ.,False,442215,2510
3818,1964,"Et c'est très important,",False,444897,2510
3819,3393,"car Saint Augustin, a été reconnu par les universitaires,",False,446865,2510
3820,2182,"les philologues, les historiens,",False,450262,2510
3821,2118,comme l'un des fondateurs de l'introspection.,False,452458,2510
3822,3297,"En fait, certains pensent qu'il est le père de la psychologie moderne.",False,455060,2510
3823,1869,"Donc notre algorithme,",True,459012,2510
3824,2856,"qui a la vertu d'être quantitatif,",False,460881,2510
3825,1273,"d'être objectif,",False,463741,2510
3826,2056,"et bien sûr d'être très rapide,",False,465028,2510
3827,2401,"il tourne en une fraction de seconde,",False,467084,2510
3828,3523,peut mettre en évidence les conclusions les plus importantes,False,469489,2510
3829,2222,de ces investigations de longue date.,False,473016,2510
3830,3681,"Et c'est une des beautés de la science,",False,476317,2510
3831,3490,que cette idée puisse maintenant être transposée,False,479998,2510
3832,2571,et généralisée à un grand nombre de domaines.,False,483492,2510
3833,4807,"Donc de la même manière que nous avons cherché le passé de la conscience humaine,",True,486769,2510
3834,3410,"nous pouvons nous poser peut-être le plus grand défi qu'il soit,",False,491576,2510
3835,4137,de savoir si ça peut nous dire quelque chose sur le futur de notre conscience.,False,494990,2510
3836,1490,"Pour être plus précis,",False,499550,2510
3837,2436,si les mots que nous utilisons aujourd'hui,False,501044,2510
3838,5227,"peuvent nous prédire où sera notre esprit dans quelques jours,",False,503484,2510
3839,1175,"quelques mois,",False,508711,2510
3840,1176,ou quelques années.,False,509886,2510
3841,3040,Et de la même manière que certains qui portent des capteurs,True,511597,2510
3842,1816,"pour détecter leur pouls,",False,514641,2510
3843,1273,"leur respiration,",False,516457,2510
3844,1697,"leurs gènes,",False,517744,2510
3845,3665,"dans l'espoir que ça leur permette d'éviter des maladies,",False,519441,2510
3846,3545,nous pouvons nous demander si analyser les mots quand on parle,False,523106,2510
3847,2713,"quand on fait des tweets, des e-mails, quand on écrit,",False,526655,2510
3848,4802,peut nous prédire si quelque chose peut aller plus mal dans notre esprit.,False,529368,2510
3849,1544,"Et avec Guillaume Cecchi,",False,535087,2510
3850,3031,"qui a été mon frère dans cette aventure,",False,536645,2510
3851,1759,nous nous sommes attelés à la tâche.,False,539676,2510
3852,5542,Nous l'avons fait en analysant l'enregistrement de 34 jeunes,False,542228,2510
3853,2801,qui avaient un risque élevé de schizophrénie.,False,547784,2510
3854,2891,"Nous avons mesuré leurs discours le premier jour,",True,551434,2510
3855,3272,"puis nous avons demandé si leurs caractéristiques pouvaient prédire,",False,554339,2510
3856,2500,"à environ 3 ans,",False,557611,2510
3857,2035,le développement futur de leur psychose.,False,560125,2510
3858,2396,"Mais malheureusement,",False,563427,2510
3859,3111,ce fut échec sur échec.,False,565823,2510
3860,3902,Il n'y avait pas assez d'information de sémantique,False,569793,2510
3861,2823,pour prédire l'organisation future de la pensée.,False,573699,2510
3862,1833,C'était par contre assez bon,False,576522,2510
3863,4209,"pour faire la distinction entre un groupe de schizophrènes et un groupe témoin,",False,578355,2510
3864,2716,"un peu comme nous l'avons fait, pour les textes anciens,",False,582564,2510
3865,2998,mais pas assez pour prédire un futur démarrage de la psychose.,False,585280,2510
3866,1736,Nous avons alors réalisé,True,589164,2510
3867,4092,"que peut-être la chose la plus importante n'était pas ce qu'ils disaient,",False,590900,2510
3868,1673,mais comment ils le disaient.,False,595006,2510
3869,1240,"Plus précisément,",False,597679,2510
3870,2847,"ce n'était pas le champ sémantique où étaient les mots,",False,598923,2510
